EAR,MAR,Label
0.2755481163228547,0.19912512199600502,0
0.2774506301776071,0.21648329039786665,0
0.2766481980939058,0.2054950024235929,0
0.28258186632851656,0.2003857070022147,0
0.2696599889594846,0.21782648032505406,0
0.2643982705303256,0.19744753669681236,0
0.21706974925406838,0.22817849992077194,0
0.26440652885036664,0.21362540648987638,0
0.2760287618214811,0.21288608206708964,0
0.257985295904704,0.21071603783861964,0
0.23006193287210872,0.2162943254920126,0
0.22680034976881405,0.213413688782082,0
0.29416542239319243,0.21964447887255883,0
0.2897089511135589,0.2035227954064942,0
0.2921938941907851,0.20479213112052294,0
0.28344387291486234,0.21467680271606998,0
0.283986853917201,0.21204960218268665,0
0.2903555611375909,0.22925085245060559,0
0.29622649663142575,0.22518075023077538,0
0.32168626143008383,0.22423361343576223,0
0.3190847962932065,0.22542305647324554,0
0.3094283285739189,0.2190934834502814,0
0.19707170343939084,0.21979512043432342,0
0.18218440146329867,0.21640891063043055,0
0.19235167392914423,0.22512925132201697,0
0.12168975716419972,0.48741978403410025,0
0.20495981965942445,0.23112689758281554,0
0.2290997589646488,0.21481221614666862,0
0.19849697462690635,0.21540157643590496,0
0.17117384336444702,0.4657990852352662,0
0.23022685632457363,0.21749048700803422,0
0.23850899553066554,0.216813601999847,0
0.23440633106945707,0.20859962516815284,0
0.24529456816031014,0.2144262108982748,0
0.2377105801983961,0.1997438652395569,0
0.24965610334245292,0.20511468365646734,0
0.23604774508471077,0.20947828465840498,0
0.24078286228922743,0.19548981813253627,0
0.2355810078962538,0.1890286915817726,0
0.2378071597107658,0.20090085134801447,0
0.24940736485851972,0.1957830502983035,0
0.24725218807086538,0.21228170507730254,0
0.23415350198699864,0.2125709094634371,0
0.25605992825846796,0.21635428993971142,0
0.23532869416399377,0.22709263402344596,0
0.23965633463496755,0.21827285049601397,0
0.24525804708888682,0.21079867643150235,0
0.2635646299561776,0.2084407862159092,0
0.2636133850236797,0.20773512216035495,0
0.25956321015624106,0.20108467704248809,0
0.26860616933627907,0.2254463045347999,0
0.2959830613248534,0.21166121860517165,0
0.2881877488172302,0.21632007498270212,0
0.31131308709303673,0.20548114681985488,0
0.3020441883294039,0.20085804373206337,0
0.30451978134871555,0.20406689387761867,0
0.3403466569476523,0.21081398651206124,0
0.31257272446090634,0.20217227106626287,0
0.3036276262405989,0.205948784665497,0
0.32896800273302684,0.21072786629473547,0
0.34831317538674433,0.2108980044142748,0
0.33292810617203905,0.2143009193079309,0
0.32425418400664785,0.2086775345007933,0
0.34263061777619047,0.2047715970637729,0
0.3268005298033382,0.2116560876707352,0
0.3242979619580707,0.19631669439317131,0
0.3303147054832071,0.20305077060106783,0
0.34376500220116074,0.21281515750366656,0
0.3450243771549374,0.21928789073569682,0
0.3160946528261462,0.2253220291202397,0
0.3099105991589342,0.2939969644557636,0
0.3104503918803477,0.21766588703845752,0
0.34616672344410143,0.2174774044049918,0
0.3219650245962433,0.2071361077662161,0
0.329797573222447,0.20835823018281413,0
0.33540744161734903,0.2553543445830528,0
0.3269357799006142,0.20455829910592566,0
0.3320261646676088,0.21532950237291296,0
0.3191825889808963,0.27370895722350247,0
0.3256548723767556,0.22082723899443837,0
0.3239453213651067,0.22272357196150733,0
0.32001282944289733,0.21492083708134924,0
0.2930893747260757,0.22045300659267109,0
0.29035371287861433,0.2210093663213571,0
0.30333150250956276,0.22927366530727064,0
0.31479476258736727,0.2570526664773467,0
0.2755210738358461,0.35206646089787325,0
0.3105082031783952,0.24086836915213014,0
0.318835985328878,0.2502371994635143,0
0.28865066124449706,0.21814445004944935,0
0.32140105996662216,0.21537911825897857,0
0.28460723529036697,0.2628001150923596,0
0.2980447678432767,0.23620523214388872,0
0.3082401566647749,0.23633504372193434,0
0.3198148913241615,0.22670346899242935,0
0.29624122042993395,0.22721206031887003,0
0.2697344475377167,0.21407094770406626,0
0.3028279036196271,0.22913616835106343,0
0.3014040647541267,0.21722758754095228,0
0.32198056499599126,0.20453380544250885,0
0.33521523666693553,0.19974639226273877,0
0.3300032975578867,0.21507263707547314,0
0.3132228587351757,0.20689263163653393,0
0.31532726625257135,0.21040198032349824,0
0.3320177375098139,0.2418440919705649,0
0.3013871971311971,0.26824366247801207,0
0.3089043960342357,0.33619372916434803,0
0.31662304623987336,0.451826123269924,0
0.30484506439083053,0.4341644524228827,0
0.3245877914029578,0.4142384481781297,0
0.3435145657858013,0.3777368342331436,0
0.3272721328613804,0.3807848668688086,0
0.3098314126263172,0.35854563406942874,0
0.3165227021335592,0.37534268290397066,0
0.310760238757901,0.41054519719798027,0
0.309075504292164,0.39714516968584374,0
0.3219679614138441,0.3832211837379676,0
0.24508076904575615,0.39877706381658723,0
0.20897341484852552,0.39769618825169967,0
0.16978705010621092,0.4209522188152416,0
0.19822367520850626,0.3973598375979806,0
0.1448022009717767,0.35104086604056656,0
0.1616657575163084,0.25815325421363045,0
0.19300631151871775,0.2629542357730606,0
0.1737942636217429,0.2904358518412771,0
0.20232680248380974,0.30820200141135873,0
0.24242494160797667,0.32259227773864063,0
0.2312510587334296,0.31594925044940575,0
0.19711143514991192,0.3503233213307394,0
0.19787242375305952,0.3527029189947774,0
0.2001504074285254,0.4036775633098671,0
0.1973410527509043,0.3948230323608254,0
0.1851417531905304,0.4095541617362756,0
